permno,permco,namedt,nameenddt,comnam,cusip,ticker,exchcd,begdat,begprc,date,prc
81181.0,13494.0,1994-12-21,1998-04-05,TELETOUCH COMMUNICATIONS INC,87951V20,TELL,3.0,1994-12-21,1994-12-21,1994-12-21,4.25
81182.0,13273.0,1994-12-05,2002-12-17,CANTERBURY PARK HOLDING CORP,13811E10,TRAK,3.0,1994-12-05,1994-12-05,1994-12-05,2.25
81183.0,13470.0,1994-12-14,1999-02-10,THERMO TECH TECHNOLOGIES INC,88360H10,TTRIF,3.0,1994-12-14,1994-12-14,1994-12-14,4.34375
81184.0,13466.0,1994-12-14,2018-12-31,UNIVERSAL STNLESS & ALY PRODS I,91383710,USAP,3.0,1994-12-14,1994-12-14,1994-12-14,8.25
81185.0,13475.0,1994-12-15,2005-04-27,UNIVERSAL AUTOMOTIVE INDS INC,91337810,UVSL,3.0,1994-12-15,1994-12-15,1994-12-15,10.75
81186.0,13484.0,1994-12-16,2001-01-16,VIDEONICS INC,92657Q10,VDNX,3.0,1994-12-16,1994-12-16,1994-12-16,12.0625
81187.0,13397.0,1994-12-01,1996-05-30,VISTA 2000 INC,92839310,VIST,3.0,1994-12-01,1994-12-01,1994-12-01,3.875
81188.0,30840.0,1995-02-01,2004-12-08,COX COMMUNICATIONS INC NEW,22404410,COX,1.0,1995-02-01,1995-02-01,1995-02-01,16.5
81189.0,30841.0,1995-01-03,1997-02-12,KNOGO NORTH AMERICA INC,49916310,KNA,2.0,1995-01-03,1995-01-03,1995-01-03,2.8125
81190.0,4825.0,1972-12-14,1997-05-06,VOLT INFORMATION SCIENCES INC,92870310,VOLT,3.0,1972-12-14,1972-12-14,1972-12-14,2.0
81191.0,30842.0,1995-01-20,2000-12-11,NABISCO HOLDINGS CORP,62952610,NA,1.0,1995-01-20,1995-01-20,1995-01-20,26.875
81192.0,30843.0,1995-02-23,2000-08-10,THERMO ECOTEK CORP,88355R10,TCK,2.0,1995-02-23,1995-02-23,1995-02-23,13.0
81193.0,30844.0,1995-02-01,2000-06-12,TIMES MIRROR CO NEW,88736410,TMC,1.0,1995-02-01,1995-02-01,1995-02-01,23.375
81194.0,30845.0,1995-01-31,1999-06-10,MCDERMOTT J RAY SA,P6465810,JRM,1.0,1995-01-31,1995-01-31,1995-01-31,21.875
81195.0,13507.0,1995-01-10,1996-09-05,ADIA S A,00675410,ADIAY,3.0,1995-01-10,1995-01-10,1995-01-10,19.375
81196.0,13526.0,1995-01-25,2001-10-15,ARIEL CORP,04033M10,ADSP,3.0,1995-01-25,1995-01-25,1995-01-25,4.625
81197.0,13525.0,1995-01-25,1996-01-03,ACCESS HEALTHNET INC,00431530,AHNT,3.0,1995-01-25,1995-01-25,1995-01-25,9.25
81198.0,4824.0,1972-12-14,1979-11-16,VOLUME SHOE CORP,92873710,VOLM,3.0,1972-12-14,1972-12-14,1972-12-14,24.875
81199.0,13510.0,1995-01-18,1999-01-03,CALIFORNIA PRO SPORTS INC,45246K10,CALP,3.0,1995-01-18,1995-01-18,1995-01-18,4.5
81200.0,13499.0,1995-01-04,2004-12-31,C K F BANCORP INC,12561J10,CKFB,3.0,1995-01-04,1995-01-04,1995-01-04,11.75
81201.0,13506.0,1995-01-10,1998-02-11,DIASYS CORP,25283810,DIYS,3.0,1995-01-10,1995-01-10,1995-01-10,5.6875
81202.0,13531.0,1995-01-27,2003-06-12,DAISYTEK INTERNATIONAL CORP,23405310,DZTK,3.0,1995-01-27,1995-01-27,1995-01-27,16.25
81203.0,13505.0,1995-01-10,1998-11-25,EAST TEXAS FINANCIAL SVCS INC,27557210,ETFS,3.0,1995-01-10,1995-01-10,1995-01-10,11.125
81204.0,13535.0,1995-01-26,1996-09-15,FIRST ALLIANCE BANCORP INC GA,73990910,FABC,3.0,1995-01-26,1995-01-26,1995-01-26,14.5
81205.0,13533.0,1995-01-27,1998-02-22,RENAISSANCE ENTERTAINMENT CORP,75966Q40,FAIR,3.0,1995-01-27,1995-01-27,1995-01-27,6.5
81206.0,13528.0,1995-01-26,2010-06-30,FIRST KEYSTONE FINANCIAL INC,32065510,FKFS,3.0,1995-01-26,1995-01-26,1995-01-26,10.375
81207.0,13503.0,1995-01-09,1997-08-21,FIRST SAVINGS BANK N J SLA,07288310,FSNJ,3.0,1995-01-09,1995-01-09,1995-01-09,11.0
81208.0,13517.0,1995-01-20,1998-10-15,FIRSTSERVICE CORP,19469310,FSRVF,3.0,1995-01-20,1995-01-20,1995-01-20,3.5625
81209.0,13244.0,1995-01-04,1999-12-21,GREAT TRAIN STORE CO,39133010,GTRN,3.0,1995-01-04,1995-01-04,1995-01-04,5.75
81210.0,13513.0,1995-01-18,1997-12-12,GATEWAY BANCORP INC KY,36757410,GWBC,3.0,1995-01-18,1995-01-18,1995-01-18,11.25
81211.0,13520.0,1995-01-23,2000-11-24,HORIZON FINANCIAL SERVICES CORP,44041Q10,HZFS,3.0,1995-01-23,1995-01-23,1995-01-23,10.875
81212.0,13509.0,1995-01-18,1998-09-24,INFOSAFE SYSTEMS INC,27785810,ISFEA,3.0,1995-01-18,1995-01-18,1995-01-18,5.25
81213.0,13502.0,1995-01-06,1998-06-25,INTERNATIONAL VERIFACT INC,46055K30,IVIAF,3.0,1995-01-06,1995-01-06,1995-01-06,4.9375
81214.0,13515.0,1995-01-19,2003-01-06,KIRLIN HOLDING CORP,49762930,KILN,3.0,1995-01-19,1995-01-19,1995-01-19,10.75
81215.0,13530.0,1995-01-26,1995-08-30,KNICKERBOCKER L L INC,49885930,KNIC,3.0,1995-01-26,1995-01-26,1995-01-26,5.0
81216.0,13518.0,1995-01-20,1997-08-29,MID STATES PLC,59550R10,MSADY,3.0,1995-01-20,1995-01-20,1995-01-20,7.75
81217.0,13522.0,1995-01-24,1996-08-01,NETWORK EXPRESS INC,64120T10,NETK,3.0,1995-01-24,1995-01-24,1995-01-24,7.625
81218.0,13529.0,1995-01-26,1999-09-30,NEOPATH INC,64051710,NPTH,3.0,1995-01-26,1995-01-26,1995-01-26,12.0
81219.0,6628.0,1983-11-29,1988-07-07,VODAVI TECHNOLOGY CORP,29014310,VTEK,3.0,1983-11-29,1983-11-29,1983-11-29,8.375
81220.0,13521.0,1995-01-24,2018-12-31,INSIGHT ENTERPRISES INC,45765U10,NSIT,3.0,1995-01-24,1995-01-24,1995-01-24,10.375
81221.0,13523.0,1995-01-25,2003-06-30,OSTEX INTERNATIONAL INC,68859Q10,OSTX,3.0,1995-01-25,1995-01-25,1995-01-25,9.625
81222.0,13524.0,1995-01-25,1999-01-03,RENTERS CHOICE INC,76009N10,RCII,3.0,1995-01-25,1995-01-25,1995-01-25,11.5
81223.0,13519.0,1995-01-23,1998-11-03,RESURGENCE PROPERTIES INC,76126R10,RPIA,3.0,1995-01-23,1995-01-23,1995-01-23,8.375
81224.0,13516.0,1995-01-20,2001-08-06,S M C CORP,78446010,SMCC,3.0,1995-01-20,1995-01-20,1995-01-20,9.25
81225.0,13536.0,1995-01-30,1996-02-19,SCHMITT INDUSTRIES INC,80687020,SMITF,3.0,1995-01-30,1995-01-30,1995-01-30,2.75
81226.0,13527.0,1995-01-25,1997-11-18,AUSTINS STEAKS & SALOON INC,95954220,STAK,3.0,1995-01-25,1995-01-25,1995-01-25,5.0
81227.0,5299.0,1982-02-04,1988-07-07,VORTEC CORP,92904710,VRTX,3.0,1982-02-04,1982-02-04,1982-02-04,9.375
81228.0,13508.0,1995-01-12,1999-11-16,SUNPHARM CORP,86764810,SUNP,3.0,1995-01-12,1995-01-12,1995-01-12,7.5
81229.0,9439.0,1995-01-03,1995-01-03,TELEMUNDO GROUP INC,87943M30,TLMDA,3.0,1995-01-03,1995-01-03,1995-01-03,11.0
81230.0,13514.0,1995-01-19,1997-11-18,TIMELINE INC,88733610,TMLN,3.0,1995-01-19,1995-01-19,1995-01-19,4.25
81231.0,13498.0,1995-01-04,2000-11-17,TWIN CITY BANCORP INC,90141210,TWIN,3.0,1995-01-04,1995-01-04,1995-01-04,11.0
81232.0,13532.0,1995-01-27,1997-01-28,TYLAN GENERAL INC,90216910,TYGN,3.0,1995-01-27,1995-01-27,1995-01-27,7.0
81233.0,13198.0,1995-01-10,1999-05-09,XENOVA GROUP PLC,98411130,XNVAY,3.0,1995-01-10,1995-01-10,1995-01-10,2.75
81234.0,30846.0,1995-03-09,1995-10-12,JAMESWAY CORP NEW,47073710,JMY,1.0,1995-03-09,1995-03-09,1995-03-09,3.5
81235.0,4826.0,1972-12-14,1980-06-29,NATIONAL LIFE FLA CORP,92906810,NLIF,3.0,1972-12-14,1972-12-14,1972-12-14,2.8125
81237.0,13373.0,1995-02-13,1995-07-02,ACRODYNE HOLDINGS INC,00500E10,ACRO,3.0,1995-02-13,1995-02-13,1995-02-13,3.125
81238.0,13571.0,1995-02-14,1996-10-08,A D C O TECHNOLOGIES INC,00088510,ADCO,3.0,1995-02-14,1995-02-14,1995-02-14,7.0
81239.0,13570.0,1995-02-14,1996-11-14,A F G L INTERNATIONAL INC,42210110,AFGL,3.0,1995-02-14,1995-02-14,1995-02-14,4.75
81240.0,13584.0,1995-02-23,2000-07-18,ANICOM INC,03525010,ANIC,3.0,1995-02-23,1995-02-23,1995-02-23,6.625
81241.0,13539.0,1995-02-02,2002-05-14,BROOKS AUTOMATION INC,11434010,BRKS,3.0,1995-02-02,1995-02-02,1995-02-02,10.0
81242.0,13551.0,1995-02-07,1997-07-01,COIN BILL VALIDATOR INC,37936S10,CBVI,3.0,1995-02-07,1995-02-07,1995-02-07,10.5
81243.0,6024.0,1983-05-31,1985-01-17,VUEBOTICS CORP,92907310,VUBT,3.0,1983-05-31,1983-05-31,1983-05-31,3.6875
81244.0,13548.0,1995-02-07,2005-09-22,COMMUNITY INVESTORS BANCORP INC,20371910,CIBI,3.0,1995-02-07,1995-02-07,1995-02-07,10.75
81245.0,13547.0,1995-02-07,1998-12-31,CONCENTRA CORP,20589710,CTRA,3.0,1995-02-07,1995-02-07,1995-02-07,12.625
81246.0,13572.0,1995-02-14,2001-06-12,DUALSTAR TECHNOLOGIES CORP,26357210,DSTR,3.0,1995-02-14,1995-02-14,1995-02-14,5.875
81247.0,13546.0,1995-02-07,2001-01-19,EQUUS GAMING CO L P,29492910,EQUUS,3.0,1995-02-07,1995-02-07,1995-02-07,4.5
81248.0,13565.0,1995-02-10,2002-07-15,GENERAL MAGIC INC,37025340,GMGC,3.0,1995-02-10,1995-02-10,1995-02-10,26.625
81249.0,13574.0,1995-02-14,2001-11-13,GLOBALSTAR TELECOM LTD,G3930H10,GSTRF,3.0,1995-02-14,1995-02-14,1995-02-14,18.0
81250.0,13558.0,1995-02-08,1998-03-16,HOME BUILDING BANCORP INC,43705810,HBBI,3.0,1995-02-08,1995-02-08,1995-02-08,11.625
81251.0,7106.0,1984-06-26,1986-01-16,VUITTON LOUIS S A,54603220,LVTN,3.0,1984-06-26,1984-06-26,1984-06-26,15.0625
81252.0,13583.0,1995-02-22,1999-11-24,H C I A INC,40390810,HCIA,3.0,1995-02-22,1995-02-22,1995-02-22,19.0
81253.0,13549.0,1995-02-07,1997-07-16,ADVANCED VOICE TECHNOLOGIES INC,00754W10,HMWK,3.0,1995-02-07,1995-02-07,1995-02-07,13.375
81254.0,12949.0,1995-02-13,2010-12-14,INTERNATIONAL ASSETS HLDG CORP,46116V10,IAAC,3.0,1995-02-13,1995-02-13,1995-02-13,2.625
81255.0,13561.0,1995-02-09,1998-12-23,INFORMATION STORAGE DEVICES INC,45675310,ISDI,3.0,1995-02-09,1995-02-09,1995-02-09,27.25
81256.0,13543.0,1995-02-03,2015-12-04,INTEGRATED SILICON SOLUTION INC,45812P10,ISSI,3.0,1995-02-03,1995-02-03,1995-02-03,19.0
81257.0,13556.0,1995-02-08,1999-08-01,KELLEY OIL & GAS CORP,21220C10,KOGC,3.0,1995-02-08,1995-02-08,1995-02-08,4.375
81258.0,13560.0,1995-02-09,1995-03-23,K T I INC,48268920,KTIE,3.0,1995-02-09,1995-02-09,1995-02-09,1.75
81259.0,13544.0,1995-02-03,2014-10-31,L S B FINANCIAL CORP,50192510,LSBI,3.0,1995-02-03,1995-02-03,1995-02-03,11.25
81260.0,13577.0,1995-02-15,2003-06-30,MONTEREY BAY BANCORP INC,61239H10,MBBC,3.0,1995-02-15,1995-02-15,1995-02-15,8.875
81261.0,13542.0,1995-02-02,1996-10-25,MUTUAL BANCOMPANY INC,62823P10,MFSB,3.0,1995-02-02,1995-02-02,1995-02-02,10.5
81262.0,13582.0,1995-02-22,1995-11-30,MEDPARTNERS INC,14170510,MPTR,3.0,1995-02-22,1995-02-22,1995-02-22,16.75
81263.0,13545.0,1995-02-06,2004-04-15,M S B FINANCIAL INC,55351910,MSBF,3.0,1995-02-06,1995-02-06,1995-02-06,11.0
81264.0,13550.0,1995-02-07,1995-04-06,NICKELODEON THEATER CO INC,17244C20,NICK,3.0,1995-02-07,1995-02-07,1995-02-07,5.25
81265.0,13575.0,1995-02-14,2003-08-11,OAK TECHNOLOGY INC,67180210,OAKT,3.0,1995-02-14,1995-02-14,1995-02-14,21.5
81266.0,13576.0,1995-02-15,1998-06-09,U S OFFICE PRODUCTS CO,91232530,OFIS,3.0,1995-02-15,1995-02-15,1995-02-15,10.5
81267.0,13580.0,1995-02-17,1998-10-14,AMPACE CORP,03200710,PACE,3.0,1995-02-17,1995-02-17,1995-02-17,7.875
81268.0,13568.0,1995-02-13,2001-06-29,PERRY COUNTY FINANCIAL CORP,71447Q10,PCBC,3.0,1995-02-13,1995-02-13,1995-02-13,12.375
81269.0,13562.0,1995-02-09,1997-01-08,P D G REMEDIATION INC,45103N10,PDGS,3.0,1995-02-09,1995-02-09,1995-02-09,4.5
81270.0,13408.0,1995-02-06,1996-06-02,PLAY CO TOYS,72811630,PLCO,3.0,1995-02-06,1995-02-06,1995-02-06,13.375
81271.0,13567.0,1995-02-10,1996-07-08,PROTOSOURCE CORP,74395810,PSCO,3.0,1995-02-10,1995-02-10,1995-02-10,4.25
81272.0,13566.0,1995-02-10,1996-03-06,SIMS COMMUNICATIONS INC,58406220,SIMS,3.0,1995-02-10,1995-02-10,1995-02-10,8.5
81273.0,13559.0,1995-02-08,1996-06-20,SPRINGFIELD INSTN FOR SVGS BK M,78427E10,SISB,3.0,1995-02-08,1995-02-08,1995-02-08,9.625
81274.0,13578.0,1995-02-16,1997-06-12,S J S BANCORP INC,78427810,SJSB,3.0,1995-02-16,1995-02-16,1995-02-16,11.0
