Name,Filing Date,Word Length_sentiment,negative,positive,uncertainty,litigious,strongmodal,weakmodal,constraining
"BLACK STONE MINERALS, L.P.",5/1/15,101,0,0,0.01980198,0,0.00990099,0.00990099,0
"ALARM.COM HOLDINGS, INC.",6/26/15,175,0,0,0.028571429,0,0.034285714,0.005714286,0
APPFOLIO INC,6/26/15,268,0,0.007462687,0.02238806,0,0.018656716,0.003731343,0.018656716
GREEN PLAINS PARTNERS LP,6/29/15,143,0,0,0.020979021,0,0.048951049,0,0
"SERES THERAPEUTICS, INC.",6/26/15,253,0.019762846,0.007905138,0.031620553,0,0.027667984,0.019762846,0.007905138
XACTLY CORP,6/26/15,198,0,0.01010101,0.01010101,0,0.035353535,0.005050505,0.02020202
YULONG ECO-MATERIALS LTD,6/29/15,223,0.01793722,0.004484305,0.01793722,0.022421525,0.02690583,0.00896861,0.00896861
TRANSUNION,6/25/15,96,0.020833333,0,0.020833333,0,0.020833333,0.010416667,0
MILACRON HOLDINGS CORP.,6/25/15,256,0.0078125,0.015625,0.0078125,0.00390625,0.01953125,0.01171875,0
"LANTHEUS HOLDINGS, INC.",6/26/15,157,0.006369427,0,0.012738854,0,0.01910828,0,0.006369427
GLAUKOS CORP,6/25/15,367,0.008174387,0.010899183,0.029972752,0.008174387,0.016348774,0.005449591,0.010899183
EURONAV MI II INC.,6/25/15,98,0,0,0.040816327,0,0.020408163,0.010204082,0
CATABASIS PHARMACEUTICALS INC,6/25/15,229,0.008733624,0.017467249,0.034934498,0,0.026200873,0.017467249,0.013100437
RITTER PHARMACEUTICALS INC,6/26/15,277,0.003610108,0.007220217,0.039711191,0.003610108,0.032490975,0.003610108,0.014440433
"MINDBODY, INC.",6/19/15,136,0,0.007352941,0.022058824,0,0.014705882,0.007352941,0.014705882
CELYAD S.A.,6/19/15,483,0.020703934,0.010351967,0.028985507,0,0.016563147,0.026915114,0.014492754
8POINT3 ENERGY PARTNERS LP,6/22/15,162,0,0.00617284,0.037037037,0.012345679,0.043209877,0,0
"FOGO DE CHAO, INC.",6/19/15,250,0.008,0,0.012,0.004,0.016,0,0.008
FITBIT INC,6/18/15,133,0,0.007518797,0.015037594,0,0.022556391,0.007518797,0.015037594
UNIVAR INC.,6/19/15,133,0.015037594,0,0.030075188,0,0.037593985,0,0
"ALPINE IMMUNE SCIENCES, INC.",6/17/15,216,0,0,0.037037037,0,0.023148148,0,0.00462963
"INVUITY, INC.",6/16/15,161,0,0.01242236,0.02484472,0.00621118,0.01863354,0.01242236,0.01242236
WINGSTOP INC.,6/12/15,122,0.008196721,0,0.016393443,0,0.016393443,0.008196721,0.016393443
PEOPLE'S UTAH BANCORP,6/11/15,171,0,0.040935673,0.01754386,0,0.029239766,0.011695906,0.01754386
ELECTRUM SPECIAL ACQUISITION CORP,6/11/15,1369,0.011687363,0.002921841,0.010226443,0.008765522,0.022644266,0.013148283,0.013148283
AXOVANT GENE THERAPIES LTD.,6/11/15,278,0.010791367,0.017985612,0.032374101,0.003597122,0.017985612,0.032374101,0.021582734
BIOTIE THERAPIES CORP.,6/12/15,316,0.015822785,0,0.018987342,0,0.022151899,0.006329114,0.009493671
"PO YUEN CULTURAL HOLDINGS (HONG KONG) CO., LTD.",1/19/16,271,0,0.014760148,0.011070111,0.011070111,0.033210332,0.014760148,0.007380074
"PO YUEN CULTURAL HOLDINGS (HONG KONG) CO., LTD.",11/3/15,271,0,0.014760148,0.011070111,0.011070111,0.033210332,0.014760148,0.007380074
"PO YUEN CULTURAL HOLDINGS (HONG KONG) CO., LTD.",8/6/15,271,0,0.014760148,0.011070111,0.011070111,0.033210332,0.014760148,0.007380074
"PO YUEN CULTURAL HOLDINGS (HONG KONG) CO., LTD.",5/22/15,271,0,0.014760148,0.011070111,0.011070111,0.033210332,0.014760148,0.007380074
"PO YUEN CULTURAL HOLDINGS (HONG KONG) CO., LTD.",1/9/15,271,0,0.014760148,0.011070111,0.011070111,0.033210332,0.014760148,0.007380074
"PO YUEN CULTURAL HOLDINGS (HONG KONG) CO., LTD.",12/23/14,271,0,0.014760148,0.011070111,0.011070111,0.033210332,0.014760148,0.007380074
"EVOLENT HEALTH, INC.",6/8/15,249,0,0.012048193,0.008032129,0,0.02811245,0.008032129,0
DAVIDSTEA INC.,6/8/15,215,0.004651163,0,0.013953488,0,0.013953488,0.004651163,0.004651163
"ENDOCHOICE HOLDINGS, INC.",6/5/15,376,0.010638298,0,0.029255319,0.002659574,0.031914894,0.010638298,0.018617021
"PENNTEX MIDSTREAM PARTNERS, LP",6/4/15,262,0.003816794,0,0.022900763,0,0.030534351,0.007633588,0
SYNAPTICS INC,1/29/02,138,0,0.014492754,0.014492754,0,0.043478261,0.014492754,0.014492754
SAXON CAPITAL INC,2/3/03,57,0,0,0.01754386,0,0.035087719,0.035087719,0
SAXON CAPITAL INC,11/18/02,57,0,0,0.01754386,0,0.035087719,0.035087719,0
SAXON CAPITAL INC,10/30/02,57,0,0,0.01754386,0,0.035087719,0.035087719,0
SAXON CAPITAL INC,10/29/02,57,0,0,0.01754386,0,0.035087719,0.035087719,0
SAXON CAPITAL INC,8/15/02,57,0,0,0.01754386,0,0.035087719,0.035087719,0
SAXON CAPITAL INC,7/26/02,57,0,0,0.01754386,0,0.035087719,0.035087719,0
SAXON CAPITAL INC,6/27/02,57,0,0,0.01754386,0,0.035087719,0.035087719,0
SAXON CAPITAL INC,5/20/02,57,0,0,0.01754386,0,0.035087719,0.035087719,0
SAXON CAPITAL INC,5/6/02,57,0,0,0.01754386,0,0.035087719,0.035087719,0
SAXON CAPITAL INC,4/29/02,57,0,0,0.01754386,0,0.035087719,0.035087719,0
SAXON CAPITAL INC,4/10/02,57,0,0,0.01754386,0,0.035087719,0.035087719,0
SAXON CAPITAL INC,4/5/02,57,0,0,0.01754386,0,0.035087719,0.035087719,0
SAXON CAPITAL INC,4/5/02,57,0,0,0.01754386,0,0.035087719,0.035087719,0
SAXON CAPITAL INC,4/2/02,57,0,0,0.01754386,0,0.035087719,0.035087719,0
SAXON CAPITAL INC,3/29/02,57,0,0,0.01754386,0,0.035087719,0.035087719,0
SAXON CAPITAL INC,3/26/02,57,0,0,0.01754386,0,0.035087719,0.035087719,0
SAXON CAPITAL INC,3/18/02,57,0,0,0.01754386,0,0.035087719,0.035087719,0
SAXON CAPITAL INC,2/26/02,57,0,0,0.01754386,0,0.035087719,0.035087719,0
SAXON CAPITAL INC,2/15/02,57,0,0,0.01754386,0,0.035087719,0.035087719,0
SAXON CAPITAL INC,2/13/02,57,0,0,0.01754386,0,0.035087719,0.035087719,0
SAXON CAPITAL INC,2/11/02,57,0,0,0.01754386,0,0.035087719,0.035087719,0
SAXON CAPITAL INC,2/8/02,57,0,0,0.01754386,0,0.035087719,0.035087719,0
SAXON CAPITAL INC,2/6/02,57,0,0,0.01754386,0,0.035087719,0.035087719,0
SAXON CAPITAL INC,2/1/02,57,0,0,0.01754386,0,0.035087719,0.035087719,0
SAXON CAPITAL INC,1/28/02,57,0,0,0.01754386,0,0.035087719,0.035087719,0
SAXON CAPITAL INC,1/22/02,57,0,0,0.01754386,0,0.035087719,0.035087719,0
SAXON CAPITAL INC,1/16/02,57,0,0,0.01754386,0,0.035087719,0.035087719,0
SAXON CAPITAL INC,1/15/02,57,0,0,0.01754386,0,0.035087719,0.035087719,0
INTEGRATED DEFENSE TECHNOLOGIES INC,2/27/02,250,0.008,0,0.012,0.004,0.024,0.008,0.008
PETCO ANIMAL SUPPLIES INC,2/25/02,149,0.013422819,0,0.040268456,0,0.033557047,0,0
PAYPAL INC,2/15/02,189,0,0,0.021164021,0,0.021164021,0.005291005,0.026455026
GAMESTOP HOLDINGS CORP,2/13/02,132,0.015151515,0,0.022727273,0,0.022727273,0.015151515,0.007575758
SOUTHERN COMMUNITY FINANCIAL CORP,2/11/02,172,0.005813953,0.005813953,0.01744186,0.011627907,0.029069767,0.011627907,0.023255814
MANTECH INTERNATIONAL CORP,2/8/02,195,0,0.01025641,0.025641026,0,0.015384615,0.005128205,0.01025641
LOEWS CORP,2/1/02,37,0,0,0.081081081,0,0.081081081,0,0
ZYMOGENETICS INC,2/1/02,158,0,0.012658228,0.025316456,0,0.012658228,0.006329114,0.012658228
"MEDSOURCE TECHNOLOGIES HOLDINGS, LLC",3/28/02,440,0.013636364,0,0.004545455,0.004545455,0.015909091,0.004545455,0.002272727
MISSISSIPPI POWER CO,4/25/03,46,0.043478261,0.02173913,0,0.02173913,0.043478261,0,0
MISSISSIPPI POWER CO,3/19/02,46,0.043478261,0.02173913,0,0.02173913,0.043478261,0,0
MISSISSIPPI POWER CO,3/14/02,46,0.043478261,0.02173913,0,0.02173913,0.043478261,0,0
TRAVELERS PROPERTY CASUALTY CORP,3/22/02,59,0,0,0.050847458,0,0.06779661,0,0
TRAVELERS PROPERTY CASUALTY CORP,3/22/02,59,0,0,0.050847458,0,0.06779661,0,0
TRAVELERS PROPERTY CASUALTY CORP,3/22/02,59,0,0,0.050847458,0,0.06779661,0,0
ALCON INC,3/21/02,109,0,0,0.018348624,0,0.036697248,0.009174312,0
CAP ROCK ENERGY CORP,8/2/01,80,0,0,0.025,0.0125,0.025,0,0
ASBURY AUTOMOTIVE GROUP INC,3/14/02,144,0.020833333,0,0.020833333,0,0.027777778,0,0.013888889
WCI COMMUNITIES INC,3/12/02,67,0,0,0.044776119,0,0,0,0
ANTEON INTERNATIONAL CORP,3/12/02,294,0,0,0.023809524,0,0.013605442,0.006802721,0
PREMCOR INC,4/30/02,139,0,0.007194245,0.021582734,0,0.014388489,0,0.007194245
"EUTHYMICS BIOSCIENCE, INC.",5/3/02,124,0,0,0.016129032,0,0.032258065,0.016129032,0
"EUTHYMICS BIOSCIENCE, INC.",4/25/02,124,0,0,0.016129032,0,0.032258065,0.016129032,0
CENTRO SATURN MERGERSUB LLC.,4/24/02,177,0,0,0.033898305,0.005649718,0.039548023,0,0
MEDICAL STAFFING NETWORK HOLDINGS INC,4/18/02,235,0,0,0.042553191,0,0.017021277,0,0
EXPRESSJET HOLDINGS INC,4/18/02,131,0.007633588,0.007633588,0.007633588,0,0.015267176,0,0
FIRST MERCHANTS CORP,4/16/02,80,0,0,0.0375,0,0.05,0,0
JETBLUE AIRWAYS CORP,4/12/02,74,0,0,0.013513514,0,0.013513514,0,0
RIBAPHARM INC,4/12/02,7,0,0,0,0,0.142857143,0,0
"JESUP & LAMONT, INC.",4/16/02,227,0.017621145,0.013215859,0.017621145,0,0.030837004,0.022026432,0.017621145
"JESUP & LAMONT, INC.",4/11/02,227,0.017621145,0.013215859,0.017621145,0,0.030837004,0.022026432,0.017621145
PARTNERS TRUST FINANCIAL GROUP INC,2/28/02,330,0,0.006060606,0.006060606,0.009090909,0.024242424,0.018181818,0.006060606
"OVERSTOCK.COM, INC",5/30/02,239,0.0041841,0.0041841,0.020920502,0,0.020920502,0.0041841,0.008368201
SEACOAST CAPITAL TRUST I,5/29/02,77,0,0.012987013,0.025974026,0,0.012987013,0.051948052,0
"SRA INTERNATIONAL, INC.",5/24/02,148,0.006756757,0,0.027027027,0,0.02027027,0.013513514,0
NETFLIX INC,5/23/02,189,0,0,0.026455026,0,0.005291005,0.010582011,0.005291005
ALTIRIS INC,5/23/02,88,0,0,0.034090909,0,0.011363636,0.011363636,0.011363636
EON LABS INC,5/24/02,192,0.005208333,0.010416667,0.026041667,0,0.020833333,0,0.010416667
LIQUIDMETAL TECHNOLOGIES INC,5/22/02,291,0.010309278,0.003436426,0.034364261,0,0.027491409,0.006872852,0.006872852
COMPUTER PROGRAMS & SYSTEMS INC,5/21/02,191,0.015706806,0,0.031413613,0,0.041884817,0,0.005235602
KYPHON INC,5/17/02,149,0,0,0.033557047,0,0.026845638,0.013422819,0.006711409
"GLOBAL ARENA HOLDING, INC.",5/17/02,155,0,0,0.051612903,0.006451613,0.025806452,0.006451613,0
"ARO LIQUIDATION, INC.",5/16/02,109,0.009174312,0,0.036697248,0.009174312,0.036697248,0,0
VERINT SYSTEMS INC,5/16/02,141,0.007092199,0.007092199,0.007092199,0,0.014184397,0.028368794,0
REGAL ENTERTAINMENT GROUP,5/10/02,125,0.008,0,0.024,0,0.024,0.008,0
REGAL ENTERTAINMENT GROUP,5/9/02,125,0.008,0,0.024,0,0.024,0.008,0
STIFEL FINANCIAL CAPITAL TRUST I,4/18/02,135,0,0,0.02962963,0,0.014814815,0,0.007407407
QUINTON CARDIOLOGY SYSTEMS INC,5/7/02,166,0,0,0.018072289,0,0.012048193,0,0.006024096
UNITED FIRE GROUP INC,5/7/02,98,0,0.030612245,0.030612245,0,0.051020408,0,0.010204082
LIN TV CORP.,5/6/02,272,0.007352941,0,0.011029412,0,0.003676471,0.014705882,0
INVERESK RESEARCH GROUP INC,6/28/02,248,0,0,0.008064516,0,0.008064516,0,0
MONTANA MILLS BREAD CO INC,6/28/02,171,0,0,0.023391813,0,0.035087719,0,0.005847953
MTC TECHNOLOGIES INC,6/28/02,193,0,0,0.025906736,0,0.005181347,0.010362694,0.010362694
GCB CAPITAL TRUST II,6/27/02,131,0.007633588,0,0.015267176,0.007633588,0.015267176,0.007633588,0
HEWITT ASSOCIATES INC,6/27/02,121,0,0,0.041322314,0,0.008264463,0,0.008264463
BIODELIVERY SCIENCES INTERNATIONAL INC,6/1/07,305,0.003278689,0.006557377,0.039344262,0.019672131,0.006557377,0.006557377,0.003278689
BIODELIVERY SCIENCES INTERNATIONAL INC,6/26/02,305,0.003278689,0.006557377,0.039344262,0.019672131,0.006557377,0.006557377,0.003278689
BIG 5 SPORTING GOODS CORP,6/26/02,191,0,0,0.036649215,0,0.005235602,0,0
CTI MOLECULAR IMAGING INC,6/21/02,283,0.003533569,0.003533569,0.038869258,0,0.024734982,0.014134276,0.003533569
BRE PROPERTIES INC /MD/,3/16/04,34,0,0,0.088235294,0,0,0.029411765,0
BRE PROPERTIES INC /MD/,3/16/04,34,0,0,0.088235294,0,0,0.029411765,0
BRE PROPERTIES INC /MD/,2/27/04,34,0,0,0.088235294,0,0,0.029411765,0
BRE PROPERTIES INC /MD/,2/24/04,34,0,0,0.088235294,0,0,0.029411765,0
BRE PROPERTIES INC /MD/,9/18/03,34,0,0,0.088235294,0,0,0.029411765,0
BRE PROPERTIES INC /MD/,8/21/02,34,0,0,0.088235294,0,0,0.029411765,0
BRE PROPERTIES INC /MD/,6/17/02,34,0,0,0.088235294,0,0,0.029411765,0
BRE PROPERTIES INC /MD/,6/12/02,34,0,0,0.088235294,0,0,0.029411765,0
COASTAL BANCORP INC,6/13/02,59,0,0,0.033898305,0.016949153,0.033898305,0.016949153,0
PRINTCAFE SOFTWARE INC,6/18/02,227,0,0,0.022026432,0,0.008810573,0.004405286,0.004405286
PREMIER BANCORP INC /PA/,6/14/02,127,0,0.007874016,0.031496063,0.007874016,0.023622047,0.015748031,0
PACER INTERNATIONAL INC,6/13/02,241,0,0.008298755,0.01659751,0.004149378,0.024896266,0.012448133,0.004149378
VERIDIAN CORP,6/5/02,141,0.014184397,0,0.014184397,0,0.028368794,0,0.007092199
PLUMTREE SOFTWARE INC,6/4/02,208,0.004807692,0.004807692,0.019230769,0,0.019230769,0.024038462,0.014423077
NEW ENGLAND BANCSHARES INC,5/1/02,539,0,0.003710575,0.009276438,0.018552876,0.035250464,0.016697588,0.020408163
"NETGEAR, INC",7/31/03,160,0,0,0.01875,0,0.00625,0.0125,0
INTEGRATED ALARM SERVICES GROUP INC,7/25/03,461,0,0,0.010845987,0.026030369,0.00867679,0.004338395,0
IPASS INC,7/24/03,217,0,0,0.036866359,0,0.01843318,0.00921659,0.00921659
CHUNGHWA TELECOM CO LTD,7/18/03,15,0,0,0,0,0.133333333,0,0
ISTAR INC.,9/25/03,59,0.016949153,0,0,0.016949153,0.033898305,0,0
ISTAR INC.,9/22/03,59,0.016949153,0,0,0.016949153,0.033898305,0,0
ISTAR INC.,7/8/03,59,0.016949153,0,0,0.016949153,0.033898305,0,0
INTERVIDEO INC,7/17/03,204,0,0.024509804,0.014705882,0,0.014705882,0.009803922,0.014705882
"DTS, INC.",7/10/03,266,0.007518797,0.003759398,0.022556391,0.003759398,0.026315789,0.003759398,0.011278195
MOLINA HEALTHCARE INC,7/2/03,336,0.00297619,0,0.005952381,0.00297619,0.020833333,0,0
JEFFERSON BANCSHARES INC,5/20/03,238,0,0.008403361,0.004201681,0.016806723,0.012605042,0.025210084,0.008403361
FIRST REPUBLIC PREFERRED CAPITAL CORP,6/23/03,135,0,0,0.022222222,0.014814815,0.037037037,0,0
AXIS CAPITAL HOLDINGS LTD,7/1/03,51,0,0,0.039215686,0,0.058823529,0,0.019607843
"NATIONSHEALTH, INC.",10/11/05,476,0.008403361,0.006302521,0.008403361,0.014705882,0.029411765,0.004201681,0.006302521
"NATIONSHEALTH, INC.",8/25/03,476,0.008403361,0.006302521,0.008403361,0.014705882,0.029411765,0.004201681,0.006302521
PROVIDENCE SERVICE CORP,8/19/03,409,0.002444988,0,0.041564792,0.002444988,0.009779951,0.002444988,0.004889976
TEXAS CAPITAL BANCSHARES INC/TX,8/13/03,118,0,0.008474576,0.025423729,0,0.016949153,0.016949153,0
GLADSTONE COMMERCIAL CORP,8/13/03,200,0,0.02,0.015,0.005,0.03,0.005,0.01
DIRECT GENERAL CORP,8/12/03,209,0.004784689,0.009569378,0.033492823,0,0.052631579,0.009569378,0
CAPITALSOURCE INC,8/7/03,201,0,0,0.024875622,0,0.029850746,0,0.004975124
COUSINS PROPERTIES INC,7/21/03,80,0.0125,0,0.0375,0,0.025,0,0
COUSINS PROPERTIES INC,7/16/03,80,0.0125,0,0.0375,0,0.025,0,0
CITADEL BROADCASTING CORP,8/1/03,231,0,0.008658009,0.012987013,0,0.021645022,0.004329004,0.008658009
INTERSTATE POWER & LIGHT CO,9/10/03,58,0,0,0.017241379,0,0.017241379,0,0
INTERSTATE POWER & LIGHT CO,9/8/03,58,0,0,0.017241379,0,0.017241379,0,0
ANCHOR GLASS CONTAINER CORP /NEW,9/25/03,64,0.015625,0,0.0625,0.015625,0.015625,0,0
REDENVELOPE INC,9/25/03,124,0,0.008064516,0.048387097,0,0.040322581,0,0.008064516
AMIS HOLDINGS INC,9/24/03,402,0.014925373,0,0.014925373,0.002487562,0.017412935,0,0
JOURNAL COMMUNICATIONS INC,9/24/03,218,0.013761468,0.018348624,0.018348624,0.004587156,0.055045872,0.018348624,0.004587156
LTC PROPERTIES INC,2/19/04,91,0,0,0,0.010989011,0.032967033,0,0
LTC PROPERTIES INC,2/18/04,91,0,0,0,0.010989011,0.032967033,0,0
LTC PROPERTIES INC,1/27/04,91,0,0,0,0.010989011,0.032967033,0,0
LTC PROPERTIES INC,9/16/03,91,0,0,0,0.010989011,0.032967033,0,0
"SIGMATEL, LLC",9/19/03,246,0.004065041,0.008130081,0.024390244,0.012195122,0.044715447,0.004065041,0.008130081
NATIONAL FINANCIAL PARTNERS CORP,9/18/03,109,0,0,0.018348624,0,0.04587156,0,0
COLONIAL BANCGROUP INC,9/11/03,46,0,0,0,0,0.02173913,0.02173913,0
FIRST MARBLEHEAD CORP,10/31/03,199,0,0.030150754,0.025125628,0,0.025125628,0.020100503,0.005025126
OVERNITE CORP,10/31/03,20,0,0,0,0,0.1,0,0
MYOGEN INC,10/30/03,135,0.007407407,0.007407407,0.037037037,0,0.037037037,0.014814815,0.022222222
GENITOPE CORP,10/30/03,202,0,0,0.014851485,0.004950495,0.024752475,0.004950495,0.01980198
"MICROMET, INC.",10/30/03,156,0,0.006410256,0.032051282,0,0.012820513,0,0.012820513
CENTENNIAL SPECIALTY FOODS CORP,10/31/03,335,0.002985075,0.002985075,0.020895522,0,0.029850746,0,0.011940299
OFG BANCORP,9/26/03,51,0,0,0.019607843,0,0,0.019607843,0
INVICTA GROUP INC,9/5/03,10,0,0,0,0,0.1,0,0
CARTERS INC,10/24/03,223,0.004484305,0.00896861,0.035874439,0.004484305,0.013452915,0,0.004484305
FIRST POTOMAC REALTY TRUST,10/24/03,375,0.002666667,0,0.04,0.008,0.002666667,0.005333333,0.002666667
RAINIER PACIFIC FINANCIAL GROUP INC,8/22/03,699,0,0.010014306,0.008583691,0.007153076,0.025751073,0.012875536,0.010014306
"MIDDLEBROOK PHARMACEUTICALS, INC.",10/17/03,182,0,0.027472527,0.016483516,0,0.038461538,0.005494505,0.010989011
DIGITALNET HOLDINGS INC,10/28/03,167,0.017964072,0,0.02994012,0,0.005988024,0,0.005988024
DIGITALNET HOLDINGS INC,10/10/03,167,0.017964072,0,0.02994012,0,0.005988024,0,0.005988024
ACUSPHERE INC,10/8/03,149,0,0.013422819,0.040268456,0,0.033557047,0.006711409,0.013422819
LKQ CORP,10/3/03,166,0.006024096,0,0.012048193,0,0.024096386,0.006024096,0.006024096
OPEN SOLUTIONS INC,11/26/03,333,0.006006006,0.009009009,0.012012012,0.009009009,0.021021021,0.006006006,0.009009009
PINNACLE AIRLINES CORP,11/25/03,14,0,0,0,0,0.071428571,0,0
SIRVA INC,11/25/03,560,0.005357143,0.001785714,0.008928571,0.005357143,0.010714286,0.003571429,0.003571429
CONNS INC,11/25/03,329,0.003039514,0,0.036474164,0,0.012158055,0.006079027,0.012158055
"NEXSTAR MEDIA GROUP, INC.",11/25/03,255,0,0.007843137,0.019607843,0.015686275,0.035294118,0.007843137,0.003921569
BUFFALO WILD WINGS INC,11/25/03,118,0.008474576,0,0.050847458,0,0.008474576,0,0.008474576
BUFFALO WILD WINGS INC,11/21/03,118,0.008474576,0,0.050847458,0,0.008474576,0,0.008474576
CALLIDUS SOFTWARE INC,11/20/03,130,0,0.007692308,0.015384615,0,0.023076923,0,0.015384615
WHITING PETROLEUM CORP,11/20/03,55,0,0,0.036363636,0,0.054545455,0,0
LECG CORP,11/14/03,336,0.00297619,0.00297619,0.014880952,0.005952381,0.017857143,0.00297619,0.011904762
TESSERA TECHNOLOGIES INC,11/13/03,152,0.013157895,0.006578947,0.032894737,0.006578947,0.019736842,0.006578947,0
MARLIN BUSINESS SERVICES CORP,11/12/03,178,0,0,0.028089888,0,0.016853933,0.011235955,0.005617978
CINEDIGM CORP.,8/15/05,195,0,0.005128205,0.020512821,0.01025641,0.035897436,0,0
CINEDIGM CORP.,4/8/05,195,0,0.005128205,0.020512821,0.01025641,0.035897436,0,0
CINEDIGM CORP.,11/12/03,195,0,0.005128205,0.020512821,0.01025641,0.035897436,0,0
QUALITY DISTRIBUTION INC,11/7/03,348,0.011494253,0,0.005747126,0.005747126,0.00862069,0,0.005747126
PHARMION CORP,11/6/03,142,0,0,0.028169014,0,0.035211268,0,0.014084507
NITROMED INC,11/6/03,186,0.005376344,0.005376344,0.021505376,0.005376344,0.016129032,0.010752688,0.021505376
COAST FINANCIAL HOLDINGS INC,11/7/03,206,0.014563107,0.004854369,0.014563107,0,0.019417476,0.004854369,0.004854369
KNBT BANCORP INC,8/22/03,310,0,0.003225806,0.003225806,0.009677419,0.029032258,0.019354839,0.003225806
KINTERA INC,12/19/03,158,0,0.006329114,0.018987342,0.006329114,0.025316456,0.006329114,0.018987342
LUMINENT MORTGAGE CAPITAL INC,12/19/03,292,0,0,0.023972603,0.003424658,0.006849315,0,0
"TEMPUR SEALY INTERNATIONAL, INC.",12/19/03,204,0,0,0.004901961,0.019607843,0.019607843,0.004901961,0
KNOLOGY INC,12/18/03,226,0,0,0.030973451,0,0.022123894,0.017699115,0.004424779
"MEI PHARMA, INC.",2/15/05,124,0,0,0.024193548,0,0,0.016129032,0
"MEI PHARMA, INC.",5/17/04,124,0,0,0.024193548,0,0,0.016129032,0
"MEI PHARMA, INC.",2/24/04,124,0,0,0.024193548,0,0,0.016129032,0
"MEI PHARMA, INC.",2/24/04,124,0,0,0.024193548,0,0,0.016129032,0
"MEI PHARMA, INC.",12/18/03,124,0,0,0.024193548,0,0,0.016129032,0
FRANKLIN BANK CORP,12/18/03,136,0.014705882,0.014705882,0.051470588,0.007352941,0.022058824,0.007352941,0.007352941
FALCON FINANCIAL INVESTMENT TRUST,12/17/03,243,0,0,0.053497942,0.004115226,0.008230453,0,0.008230453
CHINA LIFE INSURANCE CO LTD,12/15/03,170,0.005882353,0.011764706,0.017647059,0.017647059,0.041176471,0,0.005882353
UNIVERSAL TECHNICAL INSTITUTE INC,12/17/03,270,0.003703704,0,0.02962963,0,0.022222222,0.011111111,0.007407407
UNIVERSAL TECHNICAL INSTITUTE INC,12/17/03,270,0.003703704,0,0.02962963,0,0.022222222,0.011111111,0.007407407
ORBITZ INC,12/17/03,115,0,0,0.026086957,0,0.034782609,0.008695652,0.017391304
PROVIDE COMMERCE INC,12/17/03,167,0,0.005988024,0.017964072,0,0.02994012,0.005988024,0.017964072
MERCER INSURANCE GROUP INC,11/17/03,130,0,0,0,0,0.038461538,0.015384615,0.007692308
GLOBAL INDEMNITY PLC,12/16/03,104,0.019230769,0,0.028846154,0,0.048076923,0,0
WEBZEN INC,12/17/03,162,0,0.00617284,0.043209877,0,0.024691358,0,0.012345679
WEBZEN INC,12/17/03,162,0,0.00617284,0.043209877,0,0.024691358,0,0.012345679
HIGHLAND HOSPITALITY CORP,12/16/03,411,0.00486618,0,0.04622871,0,0.01216545,0,0.00243309
MITTAL STEEL USA INC.,12/12/03,182,0,0,0.021978022,0,0.005494505,0.032967033,0.016483516
CENTRAL FREIGHT LINES INC,12/12/03,108,0,0,0.027777778,0,0.018518519,0,0
COMPASS MINERALS INTERNATIONAL INC,12/12/03,13,0,0,0,0,0.076923077,0,0
NATURAL GOLF CORP,12/12/03,881,0.007945516,0.011350738,0.028376844,0.002270148,0.029511918,0.00908059,0.00908059
NELNET INC,12/11/03,230,0.004347826,0,0.02173913,0,0.004347826,0.026086957,0
NPTEST HOLDING CORP,12/12/03,206,0.009708738,0.004854369,0.014563107,0,0.029126214,0.009708738,0.014563107
NPTEST HOLDING CORP,12/12/03,206,0.009708738,0.004854369,0.014563107,0,0.029126214,0.009708738,0.014563107
VASO ACTIVE PHARMACEUTICALS INC,12/17/03,286,0,0.01048951,0.059440559,0.003496503,0.034965035,0.003496503,0.024475524
CTRIP COM INTERNATIONAL LTD,12/9/03,173,0,0.005780347,0.040462428,0,0.028901734,0.01734104,0
AMERICAN EQUITY INVESTMENT LIFE HOLDING CO,12/4/03,40,0,0,0.05,0,0.05,0,0
ASPEN INSURANCE HOLDINGS LTD,12/4/03,50,0,0,0.04,0,0.04,0,0
"AZURE MIDSTREAM PARTNERS, LP",7/29/13,217,0.00921659,0,0.02764977,0,0.023041475,0.004608295,0
"LIQUID HOLDINGS GROUP, INC.",7/26/13,383,0.010443864,0,0.020887728,0.002610966,0.01305483,0.002610966,0.010443864
